ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
131550,1085,1,Carewh,42.0,240167049.0,Entrepreneur,14012.51,1030.7091666666668,10.0,7.0,31.0,5.0,"personal loan,personal loan,personal loan,student loan,mortgage loan",49.0,19.0,24.73,9.0,Bad,4397.05,26.949756589188738,119.0,Yes,51.95554942688667,35.09889208846548,Low_spent_Small_value_payments,251.1031800201844,Poor
12668,38171,3,Poornima Guptar,29.0,788710922.0,Engineer,16471.35,1211.6125,3.0,8.0,21.0,4.0,"student loan,debt consolidation loan,debt consolidation loan,student loan",9.0,17.0,18.77,15.0,Standard,1898.34,28.82801446689198,163.0,Yes,46.67344608509328,36.935821419626045,Low_spent_Small_value_payments,285.97824806716426,Poor
151447,46087,2,Haricht,49.0,602644725.0,Manager,59412.78,5073.065,4.0,7.0,14.0,1.0,not specified,23.0,9.0,11.73,3.0,Standard,936.76,28.71811450681041,323.0,NM,37.55694289324979,63.72923278913867,High_spent_Large_value_payments,596.6624465229952,Standard
151639,40981,2,Euanc,17.0,132613959.0,Architect,9122.945,758.2454166666665,7.0,5.0,29.0,8.0,"payday loan,credit-builder loan,mortgage loan,not specified,credit-builder loan,payday loan,payday loan,auto loan",40.0,20.0,28.55,11.0,Bad,4167.46,41.05910981771803,15.0,Yes,48.86460956535489,0.0,Low_spent_Small_value_payments,228.21981486576945,Poor
87330,2572,1,Sarahs,14.0,767226800.0,Doctor,16897.53,1165.1274999999996,5.0,4.0,25.0,4.0,"auto loan,home equity loan,not specified,auto loan",27.0,17.0,8.85,11.0,Standard,2322.35,29.555593859831,159.0,NM,50.24334519531418,12.055603236984377,Low_spent_Small_value_payments,233.73743409251088,Poor
117692,38321,3,Rr,56.0,65684018.0,Manager,161710.32,13555.86,0.0,7.0,5.0,1.0,not specified,10.0,12.0,1.76,4.0,Good,387.63,44.06347672056963,238.0,No,102.96539368982214,234.2642444211044,High_spent_Large_value_payments,1169.3714838816047,Good
126744,35763,7,Scotth,51.0,343607122.0,Lawyer,136738.56,11324.88,0.0,6.0,11.0,0.0,No Data,14.0,10.0,4.14,0.0,Good,482.99,43.860768427670266,305.0,No,0.0,106.72465092625916,High_spent_Small_value_payments,1183.3707601946096,Standard
63571,33881,2,Freilichq,54.0,958071852.0,Teacher,27316.86,1985.405,3.0,3.0,20.0,3.0,"mortgage loan,mortgage loan,mortgage loan",14.0,18.0,10.05,8.0,Standard,761.67,26.71717484609748,314.0,NM,56.83239034589563,40.66228966435895,Low_spent_Small_value_payments,297.10987708321795,Standard
123443,49868,6,Alwyn Scottd,45.0,952371540.0,Teacher,9400.2,719.35,7.0,5.0,33.0,7.0,"credit-builder loan,student loan,credit-builder loan,home equity loan,home equity loan,student loan,mortgage loan",47.0,23.0,2.52,10.0,Bad,1795.69,21.807736095637253,186.0,Yes,45.88919370996218,21.61777928212772,Low_spent_Small_value_payments,256.9794825035293,Poor
59888,20583,3,Carrell,32.0,87601097.0,Lawyer,35104.32,2769.36,3.0,5.0,10.0,4.0,"home equity loan,personal loan,credit-builder loan,credit-builder loan",29.0,6.0,7.85,2.0,Good,1166.23,24.292397313255385,285.0,No,75.22465523908845,30.87917893144596,High_spent_Small_value_payments,318.8462690544032,Poor
39142,9826,5,Dorfmanf,34.0,71403808.0,Manager,35134.51,2824.875833333333,8.0,6.0,15.0,3.0,"debt consolidation loan,mortgage loan,home equity loan",22.0,14.0,3.16,6.0,Standard,1359.56,28.66078671755377,383.0,No,45.90645160593744,44.34095243111704,High_spent_Large_value_payments,428.0438165531163,Standard
54247,50420,2,Ransdellb,34.0,858652244.0,Musician,129561.96,10827.83,2.0,3.0,11.0,3.0,"home equity loan,payday loan,home equity loan",26.0,3.0,5.65,0.0,Good,0.54,34.354268536667945,396.0,No,220.58772757615367,83.5825494710347,Low_spent_Small_value_payments,309.81769352258505,Poor
34413,31666,4,Schnurrv,44.0,112976129.0,Mechanic,73083.44,6264.286666666668,7.0,9.0,28.0,6.0,"debt consolidation loan,credit-builder loan,home equity loan,debt consolidation loan,auto loan,auto loan",33.0,16.0,5.48,6.0,Bad,2549.27,28.79808889549232,68.0,Yes,232.32524281279763,60.349108748605566,Low_spent_Medium_value_payments,304.8657004897728,Poor
28139,27551,6,arani Krishnanl,41.0,446856477.0,Journalist,8446.315,627.8595833333334,9.0,6.0,18.0,6.0,"credit-builder loan,not specified,mortgage loan,mortgage loan,personal loan,auto loan",19.0,11.0,11.05,10.0,Standard,1291.0,24.57107402995389,115.0,Yes,28.201959285524588,23.78835448408933,Low_spent_Small_value_payments,262.42091368953794,Poor
119601,40307,4,Sonali Pauls,21.0,285660194.0,Manager,17738.32,1715.1933333333334,10.0,5.0,24.0,4.0,"credit-builder loan,debt consolidation loan,home equity loan,credit-builder loan",44.0,24.0,6.63,9.0,Bad,2496.93,37.39500468624879,166.0,Yes,48.054054075381295,30.513242233993697,Low_spent_Small_value_payments,319.8964690988125,Standard
95592,32917,7,Hepherm,38.0,415903271.0,Musician,34982.69,2851.224166666667,5.0,7.0,18.0,2.0,"credit-builder loan,debt consolidation loan",7.0,20.0,2.98,3.0,Standard,1496.77,25.60628133459664,367.0,NM,44.39325121747316,37.94446151953524,High_spent_Medium_value_payments,404.5534045601333,Standard
53719,46654,2,Ben Klaymane,36.0,646598591.0,Engineer,16480.5,1669.375,8.0,6.0,16.0,7.0,"mortgage loan,debt consolidation loan,not specified,not specified,credit-builder loan,home equity loan,mortgage loan",11.0,13.0,12.82,7.0,Standard,201.57,28.47796104024273,81.0,Yes,85.12486299611507,12.501635750034596,Low_spent_Small_value_payments,271.168587851191,Standard
89926,41647,5,Giannone Laurenn,43.0,838466396.0,Engineer,14031.25,1107.2708333333333,8.0,10.0,28.0,7.0,"credit-builder loan,debt consolidation loan,student loan,personal loan,auto loan,home equity loan,personal loan",55.0,17.0,29.07,6.0,Bad,3806.35,27.55808915199285,29.0,Yes,79.52467981516034,20.10458927317688,Low_spent_Medium_value_payments,223.2358183866462,Standard
45167,6848,6,Rick Rothackerd,36.0,728349997.0,Doctor,7011.685,680.3070833333334,8.0,9.0,31.0,4.0,"personal loan,auto loan,not specified,student loan",25.0,20.0,1.83,9.0,Bad,2425.02,33.087665382740084,211.0,Yes,18.87292300097473,21.87074239040765,Low_spent_Large_value_payments,266.07621883148533,Poor
145495,39225,2,Slateru,20.0,355952912.0,Media_Manager,19889.44,1756.4533333333331,8.0,7.0,11.0,7.0,"payday loan,not specified,student loan,credit-builder loan,payday loan,mortgage loan,not specified",23.0,13.0,16.62,7.0,Standard,369.64,29.09049649771201,117.0,Yes,60.92837781478249,19.85696890862812,High_spent_Small_value_payments,297.1185993549206,Standard
113275,2694,2,Sonya Dowsetti,39.0,965666963.0,Scientist,40793.33,3174.4441666666667,5.0,1.0,8.0,2.0,"mortgage loan,not specified",3.0,5.0,3.59,0.0,Good,1039.62,27.66097701159088,304.0,NM,57.34345000372949,23.89263160990956,High_spent_Medium_value_payments,421.1806539146655,Good
105023,17373,6,Chang-Rane,30.0,454203018.0,Journalist,14269.42,1349.118333333333,10.0,6.0,28.0,5.0,"auto loan,personal loan,personal loan,home equity loan,personal loan",60.0,22.0,19.36,9.0,Bad,3223.66,30.86862979577579,34.0,Yes,33.947418330404275,36.5322830085489,Low_spent_Medium_value_payments,264.9721813783518,Standard
95959,23641,2,"ro ""Manuelaj",39.0,555779205.0,Architect,19662.27,1351.5225,2.0,3.0,8.0,1.0,auto loan,22.0,10.0,2.58,1.0,Good,879.41,25.176293425627502,296.0,No,15.645155900068357,32.888286502733976,Low_spent_Small_value_payments,242.7473833839104,Poor
139271,36082,6,Jason Langex,51.0,260532581.0,Lawyer,35572.08,2683.34,2.0,6.0,7.0,4.0,"payday loan,credit-builder loan,auto loan,personal loan",10.0,12.0,10.97,3.0,Good,1078.33,25.91221061443104,195.0,No,118.13989562443228,25.208291115403583,Low_spent_Small_value_payments,186.35530642250828,Standard
100583,20111,6,Scottn,28.0,555732915.0,Entrepreneur,40735.3,3202.6083333333336,9.0,7.0,26.0,3.0,"student loan,home equity loan,auto loan",25.0,16.0,4.35,10.0,Bad,1774.12,34.001707979693634,138.0,Yes,98.86519279947213,23.649235644989748,Low_spent_Medium_value_payments,230.34326361856387,Poor
117882,29705,1,Koltrowitzn,38.0,562045412.0,Developer,29510.87,2560.2391666666667,4.0,7.0,12.0,3.0,"personal loan,not specified,debt consolidation loan",4.0,0.0,8.71,4.0,Good,1147.62,28.22586850055321,197.0,No,49.7073465799128,59.92829486890582,Low_spent_Large_value_payments,348.7104412113601,Standard
141505,50597,8,Patrane,34.0,493769159.0,Manager,35611.71,3255.6425,4.0,6.0,2.0,0.0,No Data,10.0,10.0,10.06,3.0,Good,1092.47,24.49420889448411,286.0,No,0.0,24.79742571849081,Low_spent_Large_value_payments,348.45772665585696,Standard
95748,40633,7,Longstrethi,39.0,97564894.0,Entrepreneur,36140.12,3167.6766666666667,7.0,4.0,17.0,5.0,"not specified,student loan,home equity loan,credit-builder loan,home equity loan",28.0,22.0,16.76,8.0,Standard,1450.7,32.25425602494157,157.0,Yes,113.18841389128087,22.64325710259245,Low_spent_Medium_value_payments,288.61588152126245,Poor
107640,29980,7,Jessican,19.0,220631416.0,Accountant,177696.92,15090.076666666668,5.0,5.0,9.0,1.0,mortgage loan,13.0,9.0,11.5,7.0,Good,1182.91,34.4848321876603,311.0,No,74.73259030211977,120.43344050698792,Low_spent_Medium_value_payments,430.6252525709824,Good
149875,13232,2,Daniel Trottas,42.0,406008686.0,Doctor,179317.04,15091.086666666668,0.0,6.0,7.0,1.0,mortgage loan,15.0,0.0,1.54,3.0,Good,80.93,39.88710967694139,369.0,No,142.7870625059538,142.52927663744146,High_spent_Large_value_payments,220.0787328864817,Good
56958,10248,1,Jessica Dyec,19.0,224394670.0,Scientist,43279.04,3308.586666666666,1.0,5.0,5.0,4.0,"mortgage loan,not specified,student loan,student loan",4.0,11.0,2.57,0.0,Good,363.33,34.45792825583252,274.0,No,103.1866505438308,41.38474224072458,Low_spent_Small_value_payments,188.63877298736045,Good
107324,31457,3,Schnurra,21.0,416765161.0,Teacher,23939.93,2156.9941666666664,6.0,3.0,6.0,1.0,not specified,30.0,13.0,6.39,2.0,Standard,457.78,39.742034820604175,259.0,No,13.786699970460765,42.63614031661546,Low_spent_Large_value_payments,313.13391729706825,Standard
83817,16874,4,Lindaz,41.0,733388328.0,Teacher,37261.31,2948.109166666666,5.0,2.0,5.0,4.0,"payday loan,student loan,debt consolidation loan,not specified",8.0,2.0,1.01,1.0,Good,95.89,22.82003860954008,234.0,No,123.11407151851354,76.43346211198215,Low_spent_Small_value_payments,162.00273376870615,Good
40087,11542,2,Andreaj,36.0,502579756.0,Media_Manager,15335.895,1023.99125,0.0,7.0,12.0,3.0,"student loan,auto loan,home equity loan",3.0,2.0,3.16,6.0,Good,628.85,37.73804474090488,278.0,No,35.37127954090837,25.65090281090225,Low_spent_Small_value_payments,299.0932315807672,Good
127713,19392,4,Lucyr,29.0,339479573.0,Manager,71534.68,6009.223333333332,7.0,7.0,34.0,2.0,"personal loan,debt consolidation loan",22.0,15.0,12.82,16.0,Standard,2094.49,36.46283526894993,174.0,Yes,109.0456271312008,61.150601616777145,Low_spent_Small_value_payments,73.63786650071756,Standard
115945,12233,8,Halsz,52.0,276801606.0,Doctor,107438.88,9233.24,6.0,4.0,6.0,2.0,"credit-builder loan,mortgage loan",28.0,19.0,7.01,4.0,Standard,1342.37,40.01315418545586,398.0,No,169.8641224808636,65.72354240001405,High_spent_Small_value_payments,638.7873198638703,Standard
128773,27048,8,Olivia Orans,39.0,737041982.0,Developer,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,"personal loan,personal loan,payday loan,credit-builder loan,credit-builder loan,student loan,home equity loan,payday loan",40.0,22.0,27.85,11.0,Bad,3596.04,35.623550993214934,118.0,Yes,210.4690356712027,34.748832674476915,High_spent_Large_value_payments,512.2181316543204,Standard
84636,1195,7,Andrew Longstrethf,51.0,591597438.0,Architect,88783.92,7405.66,2.0,1.0,6.0,4.0,"payday loan,not specified,home equity loan,credit-builder loan",4.0,13.0,10.33,0.0,Good,522.23,40.92990129417428,225.0,No,160.5243372206725,50.36623483462254,High_spent_Large_value_payments,760.3275891206233,Good
143953,12481,8,Papadimasx,37.0,329100684.0,Doctor,58963.04,5058.586666666667,5.0,2.0,4.0,0.0,No Data,14.0,7.0,5.2,4.0,Good,1227.73,30.18461310907121,298.0,No,0.0,33.155013378882124,High_spent_Large_value_payments,712.7036532877846,Good
81151,35198,2,Emmanuel Jarryh,37.0,513649658.0,Musician,58604.32,4788.693333333334,7.0,7.0,18.0,6.0,"auto loan,payday loan,payday loan,not specified,credit-builder loan,home equity loan",41.0,21.0,8.75,11.0,Bad,1887.32,39.225070153382006,236.0,Yes,197.42514265636947,81.13208390534614,Low_spent_Small_value_payments,113.69393681029337,Poor
147707,5711,6,McCrankk,31.0,810039800.0,Architect,8845.965,846.16375,7.0,10.0,26.0,5.0,"credit-builder loan,home equity loan,mortgage loan,home equity loan,mortgage loan",36.0,25.0,1.33,6.0,Bad,1422.97,40.05609948477834,198.0,Yes,33.948743668377794,22.18378320910493,Low_spent_Large_value_payments,261.23831597715485,Poor
136992,22276,7,Mylesv,42.0,283475415.0,Scientist,69212.0,5536.666666666668,4.0,7.0,9.0,4.0,"home equity loan,payday loan,not specified,home equity loan",6.0,20.0,4.83,3.0,Standard,1094.93,41.29707406324704,225.0,No,152.19349768129737,46.89738219770981,Low_spent_Small_value_payments,276.50131788896005,Standard
98433,13203,4,Katharinai,40.0,61143234.0,Accountant,99363.88,8222.323333333334,6.0,3.0,15.0,1.0,debt consolidation loan,9.0,9.0,18.67,4.0,Standard,1099.31,34.75859148658093,371.0,Yes,57.37360802558504,63.57907295325042,High_spent_Medium_value_payments,696.1828183475262,Standard
37388,37505,3,Saphirz,36.0,114102779.0,Engineer,46352.82,4000.735,6.0,9.0,32.0,4.0,"debt consolidation loan,personal loan,mortgage loan,credit-builder loan",62.0,20.0,10.4,13.0,Bad,2353.7,33.45218594212505,208.0,Yes,93.1089749501728,33.01723346510845,Low_spent_Medium_value_payments,273.9811864415467,Poor
107828,38756,3,Michelle Martink,38.0,137397489.0,Writer,22143.31,2110.275833333333,5.0,6.0,17.0,3.0,"payday loan,personal loan,not specified",25.0,19.0,6.18,1.0,Standard,1428.31,28.383010371765018,363.0,Yes,54.3649755967729,46.6234344424075,High_spent_Medium_value_payments,359.9058479854628,Standard
114692,28173,3,Mincerg,18.0,705316855.0,Scientist,38883.92,3163.3266666666664,6.0,3.0,11.0,2.0,"debt consolidation loan,payday loan",16.0,10.0,16.8,7.0,Standard,23.58,31.206304352999567,325.0,NM,53.58513706382647,32.72871630960251,High_spent_Small_value_payments,415.59052980624415,Standard
94710,22170,1,Sayantanix,32.0,182855872.0,Doctor,33775.16,2800.004795071645,9.0,10.0,28.0,6.0,"mortgage loan,auto loan,mortgage loan,personal loan,home equity loan,student loan",40.0,21.0,15.01,8.0,Bad,2618.21,32.71969459178752,135.0,Yes,125.1001391684027,53.248027709998944,High_spent_Large_value_payments,361.21149978826514,Standard
55510,34279,5,Marc Jonesv,29.0,959373158.0,Doctor,102207.42,8534.285,2.0,3.0,7.0,0.0,No Data,6.0,7.0,11.07,2.0,Good,911.23,29.006117696767827,284.0,No,0.0,148.76870612358226,High_spent_Medium_value_payments,894.6200564403574,Good
140491,18636,2,Emilyv,39.0,138718952.0,Media_Manager,28649.99,2273.499166666667,7.0,7.0,9.0,3.0,"debt consolidation loan,personal loan,personal loan",10.0,20.0,19.61,8.0,Standard,1412.93,38.10272771774371,128.0,Yes,70.06501808853292,42.99556065511912,High_spent_Small_value_payments,267.63509411377635,Standard
122959,50595,2,Alexei Oreskovicb,19.0,512479593.0,Doctor,31204.74,2888.395,8.0,4.0,8.0,4.0,"personal loan,credit-builder loan,home equity loan,debt consolidation loan",30.0,18.0,10.75,4.0,Standard,611.99,23.97402624710584,75.0,Yes,96.220995476677,131.37419321648105,Low_spent_Small_value_payments,236.9650409671445,Standard
68472,36253,7,Lw,27.0,835672782.0,Manager,24206.09,1666.7176550932586,7.0,3.0,9.0,3.0,"auto loan,student loan,student loan",20.0,15.0,4.61,1.0,Good,1009.38,28.98806242397812,375.0,No,147.52179101043282,20.024020727255497,High_spent_Medium_value_payments,348.55861599801773,Good
42860,13009,3,Ianq,39.0,173699224.0,Journalist,58267.23,4943.6025,8.0,6.0,17.0,4.0,"student loan,student loan,not specified,payday loan",22.0,9.0,17.98,7.0,Standard,1896.36,37.7180276584887,179.0,NM,109.7203505856248,44.87297403224591,High_spent_Medium_value_payments,482.46738990189306,Poor
140002,27071,5,Davef,38.0,514392995.0,Engineer,10156.33,755.3608333333333,6.0,8.0,20.0,8.0,"not specified,personal loan,payday loan,payday loan,payday loan,not specified,not specified,not specified",25.0,19.0,25.76,14.0,Bad,4345.51,39.37352371821965,126.0,Yes,59.29049520610571,21.54631505966404,Low_spent_Small_value_payments,234.3641588270417,Poor
125533,30989,8,Katharina Barty,44.0,431560286.0,Journalist,92807.49,7862.9575,1.0,6.0,9.0,2.0,"auto loan,payday loan",15.0,10.0,4.779999999999999,4.0,Good,1393.25,31.09802827374989,213.0,NM,141.3666064593086,68.58528227022157,Low_spent_Medium_value_payments,189.8562198983853,Good
146902,21694,5,Soyoung Kimc,37.0,466495500.0,Manager,116574.04,9885.503333333332,6.0,6.0,13.0,3.0,"auto loan,home equity loan,credit-builder loan",22.0,9.0,0.51,2.0,Standard,654.12,31.922922394080448,314.0,NM,224.2153405236353,104.325132570927,High_spent_Small_value_payments,359.06408711322854,Standard
96426,49536,1,Poornima Guptaq,38.0,430273043.0,Writer,83552.12,6780.676666666666,7.0,7.0,28.0,3.0,"home equity loan,payday loan,not specified",48.0,10.0,10.82,14.0,Standard,1365.36,30.933927976202213,94.0,Yes,161.48369070768382,49.67324404288214,Low_spent_Medium_value_payments,611.3640587966238,Poor
70279,7862,2,Jonathan Stempelt,35.0,459210411.0,Mechanic,19755.43,1734.2858333333334,7.0,6.0,20.0,8.0,"payday loan,payday loan,auto loan,credit-builder loan,home equity loan,personal loan,personal loan,not specified",46.0,19.0,20.89,6.0,Bad,3671.84,33.41743899129806,140.0,Yes,96.40455499328364,31.32076355242106,Low_spent_Small_value_payments,251.39135334229823,Standard
107179,1132,2,Azharf,47.0,366284901.0,Musician,38650.73,2983.894166666667,1.0,1.0,11.0,0.0,No Data,7.0,5.0,3.91,3.0,Good,1189.97,31.353306897861057,197.0,No,0.0,36.308041168309394,High_spent_Medium_value_payments,227.3368613480227,Good
29963,13512,6,Lyne,29.0,928402690.0,Accountant,45250.17,3751.8475,4.0,3.0,15.0,6.0,"payday loan,personal loan,credit-builder loan,student loan,credit-builder loan,credit-builder loan",28.0,15.0,17.93,7.0,Standard,492.07,30.86259591343249,136.0,Yes,173.8112291301529,51.08302490883084,High_spent_Medium_value_payments,397.5650000616871,Standard
23077,48021,8,LaCapra Grantj,20.0,342022232.0,Engineer,61600.83,5313.4025,7.0,7.0,16.0,3.0,"home equity loan,personal loan,home equity loan",15.0,14.0,18.46,5.0,Standard,2062.09,39.93600695232476,232.0,Yes,125.50502172550163,49.74822339897489,Low_spent_Small_value_payments,115.03820554573582,Standard
36054,34459,1,Jim Christiea,34.0,576941039.0,Architect,23814.73,2104.560833333333,3.0,4.0,10.0,4.0,"personal loan,debt consolidation loan,debt consolidation loan,auto loan",30.0,9.0,13.05,8.0,Standard,837.41,24.997281937250147,71.0,Yes,76.39432092964908,37.90346476772736,High_spent_Medium_value_payments,342.21473039575926,Standard
22470,39337,1,Jennifer Sabam,20.0,665445354.0,Developer,27956.77,2624.730833333333,5.0,5.0,20.0,2.0,"mortgage loan,not specified",21.0,10.0,15.9,6.0,Standard,249.39,25.10020020927678,343.0,Yes,26.9887497741038,43.05820251082653,High_spent_Medium_value_payments,275.736851779837,Standard
27908,49218,3,Doulatramaniq,31.0,455086675.0,Architect,124683.72,10193.31,5.0,6.0,8.0,7.0,"home equity loan,not specified,home equity loan,not specified,credit-builder loan,auto loan,payday loan",23.0,8.0,19.27,8.0,Standard,318.37,36.35573344818275,168.0,Yes,612.3069690094261,93.29813841657558,High_spent_Large_value_payments,553.7258925739983,Standard
128982,48140,1,Rascoey,50.0,157901957.0,Scientist,32637.88,2514.8233333333333,5.0,5.0,10.0,3.0,"not specified,personal loan,payday loan",24.0,10.0,10.46,3.0,Standard,1061.77,35.623966138955886,207.0,Yes,69.57405666463872,27.56688821455172,High_spent_Medium_value_payments,404.3413884541428,Standard
90225,18403,4,Jessica Donatio,38.0,326461131.0,Architect,7750.735,701.8945833333332,3.0,7.0,25.0,3.0,"credit-builder loan,auto loan,credit-builder loan",13.0,14.0,18.72,14.0,Standard,1651.44,33.75404420340079,122.0,NM,17.191110192166207,10.887483303378731,Low_spent_Small_value_payments,286.12581887755186,Poor
